predicted_probability,actual_label
0.04048300000000005,0.0
0.08465146999999984,0.0
0.05776053999999997,0.0
0.004063900000000009,0.0
0.05208400000000002,0.0
0.00012990000000001611,0.0
0.15844519999999984,0.0
0.56568173,0.0
0.035881799999999964,0.0
0.29318979999999994,0.0
0.0005136000000000029,0.0
0.0007283700000000337,0.0
0.16737884000000003,0.0
0.000713900000000045,0.0
0.03779805000000003,0.0
5.98400000000332e-05,0.0
0.0006085999999998482,0.0
0.019334799999999985,0.0
0.0030295999999999657,0.0
0.24749710000000003,0.0
0.014547399999999988,0.0
0.024444759999999954,0.0
2.5500000000011624e-05,0.0
0.06789774000000004,0.0
0.773379,0.0
0.006142399999999992,0.0
0.042321799999999965,0.0
0.76646088,0.0
0.24786425,0.0
0.7547102,0.0
0.6757698999999999,0.0
0.05746686000000001,0.0
0.06204264999999998,0.0
0.52267018,0.0
0.22189919999999996,0.0
0.5436553,0.0
0.6164092999999999,0.0
0.020879300000000045,0.0
0.48973089999999986,0.0
0.027662999999999993,0.0
0.3387228,0.0
0.14627250000000003,0.0
0.0002710000000000212,0.0
0.0011873000000000022,0.0
0.07743204000000004,0.0
0.03800890000000001,0.0
0.11915350000000002,0.0
0.008730499999999974,0.0
0.64689302,0.0
0.0012018700000000493,0.0
0.000386949999999997,0.0
0.0002624399999999749,0.0
0.51024187,0.0
0.13865059999999985,0.0
0.85183616,0.0
0.031009729999999847,0.0
0.05481040000000004,0.0
0.012267899999999998,0.0
0.0005910399999999871,0.0
0.19935029999999987,0.0
0.47074914,0.0
0.5049408,0.0
0.79430704,0.0
0.18759733,0.0
0.7594140900000002,0.0
0.0002758499999999664,0.0
0.04174184999999997,0.0
6.000000000172534e-07,0.0
7.223999999994568e-05,0.0
0.0010171500000000222,0.0
0.31498532999999984,0.0
0.01286799999999999,0.0
0.006055400000000044,0.0
0.24101793999999988,0.0
0.0009905999999999526,0.0
0.053069799999999945,0.0
0.5715706300000001,0.0
0.27671415,0.0
0.27370112999999985,0.0
3.9699999999975866e-05,0.0
0.6766721,0.0
0.15598756000000003,0.0
0.006347239999999976,0.0
0.004220960000000051,0.0
0.011401949999999994,0.0
0.09070396000000003,0.0
0.0004224999999999923,0.0
0.029316659999999994,0.0
0.07375279999999984,0.0
0.013974130000000029,0.0
0.12356734000000003,0.0
0.012068599999999985,0.0
0.03850469999999995,0.0
0.78805092,0.0
0.89058414,0.0
0.02807605000000002,0.0
0.07422656000000005,0.0
0.31501500000000004,0.0
6.145000000001843e-05,0.0
0.42333109999999996,0.0
0.58467165,0.0
0.25644076000000005,0.0
0.016364500000000004,0.0
0.3996191,0.0
0.47516519999999995,0.0
0.013632540000000026,0.0
0.01666783999999999,0.0
0.1939286,0.0
0.0017186399999999935,0.0
0.025482800000000028,0.0
0.0018447600000000008,0.0
0.3504686,0.0
0.018174350000000006,0.0
0.001805100000000004,0.0
0.01193909999999998,0.0
0.003963099999999997,0.0
0.21769744000000002,0.0
0.030978199999999845,0.0
0.09800357000000004,0.0
0.20023539999999995,0.0
0.017388100000000017,0.0
0.13864929999999986,0.0
0.03993033999999995,0.0
0.05606730000000004,0.0
0.19115249999999984,0.0
0.0010213000000000028,0.0
0.05553640000000004,0.0
0.0010178699999999763,0.0
0.7206319999999999,0.0
0.014156399999999847,0.0
0.057285669999999955,0.0
0.008354300000000037,0.0
0.009884400000000015,0.0
0.19962219999999986,0.0
0.0004423000000000066,0.0
0.52035984,0.0
0.020190299999999994,0.0
0.007989899999999994,0.0
0.014201759999999952,0.0
0.4987785,0.0
0.28702839999999985,0.0
0.12631769999999987,0.0
0.26477550000000005,0.0
0.07913780000000004,0.0
0.0375472,0.0
0.22146416000000002,0.0
0.0192871,0.0
0.15965790000000002,0.0
0.08846710000000002,0.0
0.023015600000000025,0.0
0.0142814,0.0
0.055380050000000014,0.0
0.0107796,0.0
0.004309200000000013,0.0
0.28281369999999995,0.0
0.011978449999999974,0.0
0.09743994,0.0
0.39372337,0.0
0.16268590000000005,0.0
0.20877250000000003,0.0
0.0028454700000000166,0.0
0.05121964000000001,0.0
0.0008221000000000478,0.0
0.01898029999999995,0.0
0.00044259999999984867,0.0
0.6278014199999999,0.0
0.055934700000000004,0.0
0.05510119999999996,0.0
0.0004486000000000212,0.0
0.0040335999999999705,0.0
0.21284590000000003,0.0
0.19066459999999985,0.0
0.46950643999999997,0.0
0.005254270000000005,0.0
0.029638199999999948,0.0
0.181296,0.0
0.0066861999999999755,0.0
0.0010137000000000063,0.0
0.07044379999999995,0.0
0.03931695000000002,0.0
0.08286022999999998,0.0
0.2808436999999999,0.0
0.8091694400000001,0.0
0.003140150000000008,0.0
0.968851332,0.0
0.10488485999999986,0.0
0.09141520000000003,0.0
0.05768335000000002,0.0
0.55063105,0.0
0.043393849999999956,0.0
0.024880769999999997,0.0
0.0007711000000000245,0.0
0.02853910000000004,0.0
0.17558693999999986,0.0
0.08699250000000003,0.0
0.0019314000000000275,0.0
0.0066775700000000215,0.0
0.04070169999999995,0.0
0.16820144999999986,0.0
0.31123214999999993,0.0
0.046167100000000016,0.0
0.01572262999999985,0.0
0.17333180000000004,0.0
0.026991199999999993,0.0
0.0028186000000000044,0.0
0.02728010000000003,0.0
0.09197222999999999,0.0
0.4328345,0.0
0.1012189,0.0
0.11339986000000002,0.0
0.12044699999999986,0.0
0.15460529999999983,0.0
0.02213889999999996,0.0
0.20305764999999987,0.0
0.16862327,0.0
0.18271892999999984,0.0
0.002069949999999987,0.0
0.0001330400000000287,0.0
0.07678956000000003,0.0
0.011701199999999967,0.0
0.63216284,0.0
0.07890063999999997,0.0
0.01625913000000001,0.0
0.011675699999999845,0.0
0.07051677,0.0
0.09179413000000003,0.0
0.06642895999999998,0.0
0.7688302000000001,0.0
0.028220400000000034,0.0
0.23490434999999987,0.0
0.0019997400000000276,0.0
0.6507726,0.0
0.010594670000000028,0.0
0.5075799,0.0
0.04238160000000002,0.0
0.0018194000000000266,0.0
0.29788905,0.0
0.20384073000000003,0.0
0.06037890000000001,0.0
0.4242699,0.0
0.72636983,0.0
0.14919059999999984,0.0
0.08490114999999998,0.0
0.41222119999999984,0.0
0.10081035000000005,0.0
0.004853100000000055,0.0
0.0005359000000000336,0.0
0.6032454700000001,0.0
0.2977048,0.0
0.004668499999999964,0.0
0.004216200000000003,0.0
0.83584905,0.0
0.31571805,0.0
0.019144700000000014,0.0
0.10942554000000004,0.0
0.72447607,0.0
0.64988592,0.0
0.03430909999999998,0.0
0.2267053,0.0
0.00044480000000002295,0.0
0.7931125300000001,0.0
0.028140500000000013,0.0
0.12007659999999987,0.0
0.00505363999999997,0.0
0.00875764999999995,0.0
0.4375945,0.0
0.006834899999999977,0.0
0.04553943999999999,0.0
0.59641868,0.0
0.014705599999999985,0.0
0.13788294999999984,0.0
0.4337767,0.0
0.13296956000000004,0.0
0.1352947,0.0
0.00018739999999994872,0.0
0.30056775,0.0
0.15434979999999987,0.0
0.06335329999999995,0.0
0.0006054599999999466,0.0
0.020480449999999983,0.0
0.00018899999999999473,0.0
0.57422403,0.0
0.009788930000000029,0.0
0.3283716,0.0
0.002092300000000047,0.0
0.29618279999999997,0.0
0.13056659999999987,0.0
0.10616546999999987,0.0
0.00061553999999997,0.0
0.4158223999999999,0.0
0.005208729999999995,0.0
0.027629099999999962,0.0
0.3435509,0.0
0.11737810000000004,0.0
0.00046252999999996103,0.0
0.1990712,0.0
0.2644385,0.0
0.07709043999999998,0.0
0.0002647000000000066,0.0
0.46042996999999986,0.0
0.013347200000000004,0.0
0.05312437000000003,0.0
0.0009236999999999718,0.0
0.354557,0.0
0.07970699999999997,0.0
0.77453074,0.0
0.3083633,0.0
0.0680693,0.0
0.0007177600000000117,0.0
0.983289631,0.0
0.054687700000000006,0.0
0.43594605,0.0
0.04166340000000002,0.0
0.002673150000000013,0.0
0.006172999999999984,0.0
0.076824,0.0
0.004192300000000038,0.0
0.0036791000000000462,0.0
0.15160810000000002,0.0
0.08500980000000002,0.0
0.02393400000000001,0.0
0.014263099999999973,0.0
0.29366523,0.0
0.28927183,0.0
0.032447930000000014,0.0
0.009804900000000005,0.0
0.0032190699999999906,0.0
0.07394880000000004,0.0
0.011378169999999965,0.0
0.05906370000000005,0.0
0.34051659999999995,0.0
0.001005229999999968,0.0
0.04437964999999999,0.0
0.009089899999999984,0.0
0.009258030000000028,0.0
0.09255820000000003,0.0
0.35267377,0.0
0.51824057,0.0
0.025076699999999952,0.0
0.1882494,0.0
0.0003695000000000226,0.0
0.030916449999999984,0.0
0.08574075000000003,0.0
0.013064799999999988,0.0
0.18814074999999986,0.0
0.83559138,0.0
0.04442729999999995,0.0
0.000437139999999947,0.0
0.9233675100000001,0.0
0.15093789999999996,0.0
0.004379869999999952,0.0
0.166018,0.0
0.012144400000000055,0.0
0.004044500000000006,0.0
0.20324569999999986,0.0
0.22396590000000005,0.0
0.949102554,0.0
0.002762000000000042,0.0
0.0008530599999999611,0.0
0.12278140000000004,0.0
0.018526000000000042,0.0
0.02926015999999998,0.0
0.0006808999999999843,0.0
0.10047950000000005,0.0
0.20797104,0.0
0.04302824000000005,0.0
0.09940110000000002,0.0
0.26055306,0.0
0.7601748400000001,0.0
0.07916259999999997,0.0
0.6170198,0.0
0.028295799999999982,0.0
2.544999999998243e-05,0.0
0.015913599999999972,0.0
0.25881683999999994,0.0
0.0031413000000000135,0.0
0.4089942,0.0
0.7577519699999999,0.0
0.04017599999999999,0.0
0.46767574999999995,0.0
0.22180104,0.0
0.0013045000000000417,0.0
0.029676000000000036,0.0
0.13314919999999986,0.0
0.32922536,0.0
0.011326900000000029,0.0
0.01774262999999998,0.0
0.03921079999999999,0.0
0.62981862,0.0
0.0005410999999999611,0.0
0.011366250000000022,0.0
0.021680799999999945,0.0
0.5737209,0.0
0.0022851999999999872,0.0
0.022154450000000048,0.0
0.03464069999999997,0.0
0.008042699999999847,0.0
0.007028000000000034,0.0
0.02415853999999995,0.0
0.055198549999999846,0.0
0.060247199999999945,0.0
0.005291040000000025,0.0
0.03278809999999999,0.0
0.48935163000000004,0.0
0.00402343000000005,0.0
0.05097110000000005,0.0
0.34180886,0.0
0.0043480399999999975,0.0
0.9998481659600001,1.0
0.967276026,1.0
0.9987531693000001,1.0
0.73153764,1.0
0.978064796,1.0
0.99997217224,1.0
0.70483562,1.0
0.9742053320000001,1.0
0.9485354870000001,1.0
0.9933248158,1.0
0.82448946,1.0
0.9346022200000002,1.0
0.9996806464,1.0
0.88419062,1.0
0.23247879999999987,1.0
0.9982050534,1.0
0.9700406550000001,1.0
0.975317402,1.0
0.81416662,1.0
0.6747733,1.0
0.52536556,1.0
0.72781885,1.0
0.9433019270000002,1.0
0.9793369100000001,1.0
0.998837468,1.0
0.9976474063000002,1.0
0.981891992,1.0
0.83337936,1.0
0.999986572213,1.0
0.9932167325,1.0
0.93121893,1.0
0.976340197,1.0
0.9922787244,1.0
0.90417295,1.0
0.946050785,1.0
0.945148926,1.0
0.90020454,1.0
0.62044603,1.0
0.99949963967,1.0
0.53844532,1.0
0.6077673699999999,1.0
0.973694168,1.0
0.5045040199999999,1.0
0.8855338400000001,1.0
0.93042792,1.0
0.9925124260000001,1.0
0.9000105560000001,1.0
0.2097371,1.0
0.9994815401000001,1.0
0.90757271,1.0
0.944515083,1.0
0.991346758,1.0
0.90739328,1.0
0.7241521200000001,1.0
0.99970205367,1.0
0.969861377,1.0
0.8525032000000001,1.0
0.968690034,1.0
0.9994109823000001,1.0
0.8903959200000001,1.0
0.5601433,1.0
0.9947746520000001,1.0
0.998675597,1.0
0.91050453,1.0
0.990363795,1.0
0.9062031360000001,1.0
0.86288813,1.0
0.96646424,1.0
0.971220043,1.0
0.77656932,1.0
0.997657057,1.0
0.9999955598973,1.0
0.9963407970000001,1.0
0.78679548,1.0
0.4715568,1.0
0.900796525,1.0
0.46666549999999996,1.0
0.90371477,1.0
0.99994823651,1.0
0.90922235,1.0
0.9989440843000001,1.0
0.99996418649,1.0
0.9996272791000002,1.0
0.9651879740000001,1.0
0.81014349,1.0
0.9961899621,1.0
0.939190578,1.0
0.99941635825,1.0
0.9996563528,1.0
0.994362255,1.0
0.971426014,1.0
0.963010665,1.0
0.990867407,1.0
0.80054398,1.0
0.9158484700000001,1.0
0.7489158499999999,1.0
0.930024,1.0
0.9942354225,1.0
0.954670485,1.0
0.2781633,1.0
0.96793813,1.0
0.011363149999999989,1.0
0.53804138,1.0
0.77626933,1.0
0.9345468100000001,1.0
0.7448216999999999,1.0
0.995443376,1.0
0.93107345,1.0
0.9924956304,1.0
0.9451141,1.0
0.6873208,1.0
0.987671537,1.0
0.9629152380000001,1.0
0.990557796,1.0
0.982561927,1.0
0.9994144551000002,1.0
0.9726483360000001,1.0
0.9996495544000001,1.0
0.9941120916000001,1.0
0.53037286,1.0
0.9887695275000001,1.0
0.9952521420000001,1.0
0.99963062315,1.0
0.8109534400000001,1.0
0.950166333,1.0
0.892994,1.0
0.11870320000000001,1.0
0.5471058200000001,1.0
0.7360858,1.0
0.99918088946,1.0
0.9990681553000001,1.0
0.9044663,1.0
0.81776726,1.0
0.948550228,1.0
0.5819993,1.0
0.9966457193000001,1.0
0.64705548,1.0
0.9990534526300001,1.0
0.9994431055400002,1.0
0.7381564700000001,1.0
0.9523614940000001,1.0
0.88687103,1.0
0.946293987,1.0
0.949801695,1.0
0.84814878,1.0
0.9648520280000001,1.0
0.9992350614,1.0
0.9979486640000002,1.0
0.9996879891800001,1.0
0.9784396810000001,1.0
0.9595902080000001,1.0
0.9941755700000001,1.0
0.8859109360000001,1.0
0.891881965,1.0
0.85786949,1.0
0.9986526015000001,1.0
0.986639662,1.0
0.84529471,1.0
0.5105988,1.0
0.8232088,1.0
0.9940454587,1.0
0.99900702,1.0
0.98096257,1.0
0.9984651178000001,1.0
0.9127973240000001,1.0
0.9857306510000001,1.0
0.9992724,1.0
0.72023112,1.0
0.9990850289,1.0
0.7326607,1.0
0.9819041400000001,1.0
0.9974114331000001,1.0
0.9928847137,1.0
0.9582039970000001,1.0
0.9900074685,1.0
0.9984035469,1.0
0.9985784419000001,1.0
0.5690872,1.0
0.5631526,1.0
0.75771357,1.0
0.988407861,1.0
0.905550845,1.0
0.50195163,1.0
0.71519747,1.0
0.99980972607,1.0
0.965504587,1.0
0.68289933,1.0
0.9914126920000002,1.0
0.986060208,1.0
0.999896530935,1.0
0.9966677453000001,1.0
0.19858396,1.0
0.9994470863000001,1.0
0.85192592,1.0
0.05957520000000005,1.0
0.9081971100000001,1.0
0.5117966199999999,1.0
0.70430243,1.0
0.980007937,1.0
0.9848393920000001,1.0
0.5253547000000001,1.0
0.89811323,1.0
0.9998928080750001,1.0
0.72190014,1.0
0.971591534,1.0
0.85344692,1.0
0.9923445100000001,1.0
0.327322,1.0
0.92723749,1.0
0.893601365,1.0
0.9612799,1.0
0.93152282,1.0
0.8179534400000001,1.0
0.985117372,1.0
0.7893947700000001,1.0
0.976676257,1.0
0.9306649000000001,1.0
0.9504341450000001,1.0
0.12440865999999984,1.0
0.9945705470000001,1.0
0.92865508,1.0
0.9881691390000001,1.0
0.70103753,1.0
0.9169316960000001,1.0
0.85819077,1.0
0.9939393466,1.0
0.999982410922,1.0
0.959253713,1.0
0.9616205580000001,1.0
0.93200423,1.0
0.93850384,1.0
0.89815258,1.0
0.8689231400000001,1.0
0.9643489640000001,1.0
0.9938457906000001,1.0
0.990381295,1.0
0.7257988200000001,1.0
0.88385766,1.0
0.41860189999999986,1.0
0.9158835,1.0
0.83370994,1.0
0.6222457,1.0
0.9963164397,1.0
0.998784225,1.0
0.8500868699999999,1.0
0.15649820000000003,1.0
0.5458870499999999,1.0
0.7473589199999999,1.0
0.985659428,1.0
0.998642955,1.0
0.986858297,1.0
0.897466086,1.0
0.30882049999999994,1.0
0.51204193,1.0
0.9952569413,1.0
0.990090289,1.0
0.45382303,1.0
0.9538863260000001,1.0
0.88574422,1.0
0.9694479310000002,1.0
0.9996982707,1.0
0.69185436,1.0
0.923653126,1.0
0.8967449440000002,1.0
0.9949741800000002,1.0
0.9846833200000001,1.0
0.72940978,1.0
0.4394634399999999,1.0
0.9807052840000001,1.0
0.77096651,1.0
0.2806896,1.0
0.9859401300000001,1.0
0.81775287,1.0
0.91090494,1.0
0.37533970000000005,1.0
0.996989521,1.0
0.9214630350000002,1.0
0.94070333,1.0
0.47209877,1.0
0.9602382480000001,1.0
0.8587992600000001,1.0
0.9950602400000002,1.0
0.89312258,1.0
0.5879357000000001,1.0
0.66900894,1.0
0.6341152800000001,1.0
0.983502487,1.0
0.985750582,1.0
0.9968081804,1.0
0.971356787,1.0
0.965905927,1.0
0.9926628694000001,1.0
0.978452122,1.0
0.8498196,1.0
0.99905730685,1.0
0.6916446700000001,1.0
0.9907801290000001,1.0
0.51358804,1.0
0.983631765,1.0
0.99221125,1.0
0.91602197,1.0
0.9988309576,1.0
0.990194308,1.0
0.83797053,1.0
0.987828788,1.0
0.8921911900000001,1.0
0.9992152998500001,1.0
0.94011245,1.0
0.9826992580000001,1.0
0.85312063,1.0
0.80504121,1.0
0.99976768575,1.0
0.9954799647,1.0
0.86138348,1.0
0.74268994,1.0
0.83047643,1.0
0.984758994,1.0
0.8587118200000001,1.0
0.3821951,1.0
0.7512391200000001,1.0
0.9899838990000001,1.0
0.387413,1.0
0.47932416,1.0
0.7808036400000001,1.0
0.63909218,1.0
0.993166648,1.0
0.9921932940000001,1.0
0.7476807999999999,1.0
0.952302814,1.0
0.986542009,1.0
0.9979799248,1.0
0.9961281065,1.0
0.984305896,1.0
0.9968891689000001,1.0
0.94159069,1.0
0.88967196,1.0
0.999927917896,1.0
0.9630875500000001,1.0
0.45659225999999986,1.0
0.9233949700000001,1.0
0.9999293556,1.0
0.9968550240000001,1.0
0.9996875672,1.0
0.999952801845,1.0
0.9988046328,1.0
0.9947599415000001,1.0
0.55269042,1.0
0.5418185600000001,1.0
0.969696697,1.0
0.8807635400000001,1.0
0.8643192,1.0
0.90142835,1.0
0.89870896,1.0
0.89982138,1.0
0.77375254,1.0
0.9996885001,1.0
0.8448732800000001,1.0
0.9627871900000001,1.0
0.9991339877,1.0
0.90541841,1.0
0.65526876,1.0
0.9954711595,1.0
0.9985219508,1.0
0.990205308,1.0
0.9929776983,1.0
0.987915319,1.0
0.74851698,1.0
0.84490417,1.0
0.968343887,1.0
0.985101433,1.0
0.41210616,1.0
0.6018013,1.0
0.963520847,1.0
0.952534303,1.0
0.9872640630000001,1.0
0.9732041940000001,1.0
0.8047541200000001,1.0
0.9938543714,1.0
0.96161522,1.0
0.6139412799999999,1.0
0.9967174993,1.0
0.28258229999999984,1.0
0.92145605,1.0
0.9226736,1.0
0.9415570300000001,1.0
0.9951846614,1.0
0.9145010860000001,1.0
0.999967529322,1.0
0.9197767,1.0
0.98702909,1.0
0.74945533,1.0
0.8173959399999999,1.0
0.82229248,1.0
0.975402312,1.0
0.61122683,1.0
0.99946929945,1.0
0.957386672,1.0
0.84578228,1.0
0.976973696,1.0
0.86575101,1.0
0.88589805,1.0
0.2904264,1.0
0.99984578438,1.0
0.971257053,1.0
0.484843,1.0
0.9839924850000001,1.0
0.9887233890000001,1.0
0.9879140530000001,1.0
0.981429728,1.0
0.9966270057,1.0
0.82882509,1.0
0.99917262455,1.0
0.918243065,1.0
0.964074574,1.0
0.9919354470000001,1.0
0.972253265,1.0
0.940336395,1.0
0.957119647,1.0
0.9970409293,1.0
0.3010212,1.0
0.6747733,1.0
0.9989568688000001,1.0
0.89469672,1.0
0.49963749999999996,1.0
0.9989639688,1.0
0.9838243070000001,1.0
0.9433406330000002,1.0
0.80673125,1.0
0.993461486,1.0
0.999929031124,1.0
0.94111223,1.0
0.86582889,1.0
0.9969344167,1.0
0.99971285526,1.0
0.78212383,1.0
0.85965523,1.0
0.9429313200000001,1.0
0.9997511376600001,1.0
0.9977019937000001,1.0
0.913628526,1.0
0.992851885,1.0
0.9869813520000001,1.0
0.8858834,1.0
0.8123809200000001,1.0
0.8534616400000001,1.0
0.99974655098,1.0
0.9765504640000001,1.0
0.9748417360000001,1.0
0.9988915669000001,1.0
0.6174887,1.0
0.968702856,1.0
0.88258211,1.0
0.904230766,1.0
0.9995103482,1.0
0.975817097,1.0
0.9795828500000001,1.0
0.948991705,1.0
0.9982578473000001,1.0
0.975574588,1.0
0.9974339444,1.0
0.973815558,1.0
0.22819230000000001,1.0
0.9841826150000001,1.0
0.961289953,1.0
0.72981715,1.0
0.961093016,1.0
0.85788915,1.0
0.78988764,1.0
0.5523648299999999,1.0
0.98415148,1.0
0.67565495,1.0
0.914528444,1.0
0.9373861,1.0
0.39266429999999986,1.0
0.9964636553000001,1.0
0.9956804346,1.0
0.9988902601000001,1.0
0.3468002,1.0
0.60181347,1.0
0.67707312,1.0
0.7539534999999999,1.0
0.988063081,1.0
0.9989185554,1.0
0.987793513,1.0
0.9979164437,1.0
0.941158783,1.0
0.9762560630000001,1.0
0.85512786,1.0
0.7841350300000001,1.0
0.999955680178,1.0
0.995721821,1.0
0.9975996080000001,1.0
0.81176029,1.0
0.9923549240000001,1.0
0.9976749604000001,1.0
0.977350214,1.0
0.8400597,1.0
0.9190175700000001,1.0
0.986764476,1.0
0.7336685700000001,1.0
0.7862764300000001,1.0
0.979298363,1.0
0.9974890891000001,1.0
0.6327782,1.0
0.9856690080000001,1.0
0.9053834000000001,1.0
0.8071056300000001,1.0
0.996556421,1.0
0.9941884293,1.0
0.8624239300000001,1.0
0.8550688200000001,1.0
0.92352342,1.0
0.9366935600000001,1.0
0.60841066,1.0
0.9543587500000001,1.0
0.9772362220000002,1.0
0.987970552,1.0
0.73708403,1.0
0.9248046650000001,1.0
0.6995914599999999,1.0
0.9626639200000001,1.0
0.997523471,1.0
0.8758345800000001,1.0
0.979809934,1.0
0.99969188357,1.0
0.99914726824,1.0
0.917615764,1.0
0.62637353,1.0
0.8984250200000001,1.0
0.84638038,1.0
0.9851029970000001,1.0
0.930676915,1.0
0.7799794500000001,1.0
0.9153442200000002,1.0
0.9649292,1.0
0.86645558,1.0
0.39639336000000003,1.0
0.981013453,1.0
0.9916313540000001,1.0
0.8696346699999999,1.0
0.8879160600000001,1.0
0.9843754860000001,1.0
0.994542992,1.0
0.5220058599999999,1.0
0.9999983446916,1.0
0.9999970834633,1.0
0.991046029,1.0
0.9734827560000001,1.0
0.997916179,1.0
0.89705622,1.0
